n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score
CDK4,1019,RAD23B,5887,"A549,PC3,MDA468",3965078,Decipher,0.542
CDK4,1019,MTOR,2475,"A549,PC3,MDA468",3965078,Decipher,0.557
CDK4,1019,H4C1,8359,"A549,PC3,MDA468",3965078,Decipher,0.557
CDK4,1019,HDAC1,3065,HeLa,28319113,CRISPR/CRISPRi,0.85
CDK4,1019,POLR2A,5430,"A549,PC3,MDA468",3965078,Decipher,0.512
CDK4,1019,XRCC2,7516,"A549,PC3,MDA468",3965078,Decipher,0.56
CDK4,1019,PRKDC,5591,A549,28319113,CRISPR/CRISPRi,0.85
CDK4,1019,VHL,7428,"Hela, A549",28319113,CRISPR/CRISPRi,0.85
CDK4,1019,TNFRSF10B,8795,"A549,PC3,MDA468",3965078,Decipher,0.545
CDK4,1019,ERCC1,2067,"A549,PC3,MDA468",3965078,Decipher,0.548
CDK4,1019,ERBB2,2064,A549,28319113,CRISPR/CRISPRi,0.85
CDK4,1019,MDM2,4193,"A549,PC3,MDA468",3965078,Decipher,0.527
CDK4,1019,NHP2,55651,"A549,PC3,MDA468",3965078,Decipher,0.542
CDK4,1019,ZBTB32,27033,"A549,PC3,MDA468",3965078,Decipher,0.548
CDK4,1019,H2AC8,3012,"A549,PC3,MDA468",3965078,Decipher,0.548
CDK4,1019,POLD1,5424,"A549,PC3,MDA468",3965078,Decipher,0.542
CDK4,1019,SSBP1,6742,"A549,PC3,MDA468",3965078,Decipher,0.512
CDK4,1019,IGF1,3479,"A549,PC3,MDA468",3965078,Decipher,0.527
CDK4,1019,CHEK2,11200,A549,28319113,CRISPR/CRISPRi,0.85
CDK4,1019,POLD4,57804,"A549,PC3,MDA468",3965078,Decipher,0.545
CDK4,1019,IGFBP3,3486,"A549,PC3,MDA468",3965078,Decipher,0.557
CDK4,1019,POLE,5426,"A549,PC3,MDA468",3965078,Decipher,0.524
CDK4,1019,PMS2,5395,"A549,PC3,MDA468",3965078,Decipher,0.557
CDK4,1019,SESN2,83667,"A549,PC3,MDA468",3965078,Decipher,0.551
CDK4,1019,WRAP53,55135,"A549,PC3,MDA468",3965078,Decipher,0.548
CDK4,1019,EGFR,1956,"A549,PC3,MDA468",3965078,Decipher,0.545
CDK4,1019,RELA,5970,"A549,PC3,MDA468",3965078,Decipher,0.542
CDK4,1019,POLM,27434,"A549,PC3,MDA468",3965078,Decipher,0.536
CDK4,1019,PARP2,10038,"A549,PC3,MDA468",3965078,Decipher,0.554
CDK4,1019,TOP1,7150,A549,28319113,CRISPR/CRISPRi,0.85
CDK4,1019,KDR,3791,"A549,PC3,MDA468",3965078,Decipher,0.551
CDK4,1019,CDK9,1025,A549;Hela,31300006,CRISPR/CRISPRi,0.85
CDK4,1019,MAPK12,6300,"A549,PC3,MDA468",3965078,Decipher,0.536
CDK4,1019,RAD9A,5883,"A549,PC3,MDA468",3965078,Decipher,0.548
CDK4,1019,PPM1D,8493,"A549,PC3,MDA468",3965078,Decipher,0.554
CDK4,1019,GTF2H1,2965,"A549,PC3,MDA468",3965078,Decipher,0.533
CDK4,1019,MT1X,4501,"A549,PC3,MDA468",3965078,Decipher,0.548
CDK4,1019,DNTT,1791,"A549,PC3,MDA468",3965078,Decipher,0.545
GPR119,139760,NAE1,8883,A375;A375;A375,23100467,GenomeRNAi,0.611
BNIP2,663,NAE1,8883,A375;A375;A375,23100467,GenomeRNAi,0.611
ACIN1,22985,NAE1,8883,A375;A375;A375;A375;A375,23100467,GenomeRNAi,0.638
GRTP1,79774,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.479
GRTP1,79774,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.479
GRTP1,79774,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.479
BAK1,578,NAE1,8883,A375,23100467,GenomeRNAi,0.5
IGLL1,3543,NAE1,8883,A375;A375,23100467,GenomeRNAi,0.575
CX3CR1,1524,NAE1,8883,A375,23100467,GenomeRNAi,0.5
BAG2,9532,NAE1,8883,A375,23100467,GenomeRNAi,0.5
ABCB7,22,NUBP1,4682,K562,31300006,CRISPR/CRISPRi,0.85
ABCB7,22,HSCB,150274,K562,31300006,CRISPR/CRISPRi,0.85
ABCB7,22,PITRM1,10531,K562,31300006,CRISPR/CRISPRi,0.85
DNASE2,1777,NAE1,8883,A375;A375,23100467,GenomeRNAi,0.575
FZR1,51343,NAE1,8883,HCT116;HCT116,23100467,GenomeRNAi,0.575
GLIPR1,11010,PDGFRA,5156,K562;K562,20609354,GenomeRNAi,0.503
GLIPR1,11010,PTGS1,5742,K562;K562,20609354,GenomeRNAi,0.503
GLIPR1,11010,NTRK1,4914,K562;K562,20609354,GenomeRNAi,0.503
GLIPR1,11010,PDGFRB,5159,K562;K562,20609354,GenomeRNAi,0.503
GLIPR1,11010,ORM1,5004,K562;K562,20609354,GenomeRNAi,0.503
GLIPR1,11010,SLC22A2,6582,K562;K562,20609354,GenomeRNAi,0.503
GLIPR1,11010,SLC22A1,6580,K562;K562,20609354,GenomeRNAi,0.503
GLIPR1,11010,RET,5979,K562;K562,20609354,GenomeRNAi,0.503
GLIPR1,11010,KIT,3815,K562;K562,20609354,GenomeRNAi,0.503
MTRES1,51250,MED28,80306,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,CENPK,64105,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,GTF2H4,2968,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,STXBP4,252983,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,NAMPT,10135,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,DCTN4,51164,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,CDC27,996,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,CEP63,80254,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,HBS1L,10767,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,ZMAT5,55954,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,SDHC,6391,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,EXOSC4,54512,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,GFI1B,8328,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,RPL13,6137,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,RPL35,11224,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,MRPL42,28977,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,DLST,1743,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,IARS1,3376,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,EMC4,51234,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,COG3,83548,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,EIF3D,8664,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,TRRAP,8295,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,HUS1,3364,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,ROMO1,140823,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,COX5A,9377,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,PRPF18,8559,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,CDC73,79577,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,CENPP,401541,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,PAFAH1B1,5048,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,SLC35A1,10559,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,COPE,11316,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,PNN,5411,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,NOL10,79954,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,POLD1,5424,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,FARSA,2193,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,INTS5,80789,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,OPA1,4976,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,ZNF598,90850,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,ERH,2079,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,PDCD7,10081,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,NACA,4666,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,WDR70,55100,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,GNPAT,8443,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,PAXBP1,94104,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,PFAS,5198,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,SKA3,221150,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,INTS3,65123,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,PPAT,5471,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,SFXN1,94081,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,FDPS,2224,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,ZNF830,91603,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,MRPS27,23107,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,RNGTT,8732,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,NAA50,80218,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,EXOSC9,5393,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,COPS5,10987,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,MASTL,84930,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,CAPZB,832,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,TCF25,22980,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,TASOR,23272,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,TUBGCP3,10426,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,TRMT5,57570,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,NUP85,79902,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,RPLP2,6181,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,TTC4,7268,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,RPL8,6132,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,NCBP1,4686,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,CCNK,8812,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,GPN3,51184,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,FBXO28,23219,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,POLR2K,5440,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,SLC39A9,55334,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,GOLT1B,51026,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,EXOSC6,118460,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,RPP30,10556,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,RNF20,56254,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,WARS2,10352,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,FH,2271,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,VPS72,6944,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,GTPBP4,23560,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,SNRPC,6631,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,EIF3M,10480,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,TRNAU1AP,54952,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,PTTG1,9232,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,KIF11,3832,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,CDC26,246184,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,TTI2,80185,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,MTHFD2,10797,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,TUBB,203068,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,COPS4,51138,Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,CTNNBL1,56259,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,RPP38,10557,K562,31300006,CRISPR/CRISPRi,0.85
MTRES1,51250,SPAG7,9552,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
PPP3CB,5532,RET,5979,K562,20609354,GenomeRNAi,0.443
PPP3CB,5532,SLC22A2,6582,K562,20609354,GenomeRNAi,0.443
PPP3CB,5532,SLC22A1,6580,K562,20609354,GenomeRNAi,0.443
PPP3CB,5532,PTGS1,5742,K562,20609354,GenomeRNAi,0.443
SLC22A1,6580,UBE3A,7337,K562;K562,20609354,GenomeRNAi,0.509
SLC22A1,6580,SP100,6672,K562;K562,20609354,GenomeRNAi,0.503
SLC22A1,6580,SYT11,23208,K562;K562,20609354,GenomeRNAi,0.503
SLC22A1,6580,WNT5A,7474,K562,20609354,GenomeRNAi,0.443
SLC22A1,6580,SNX10,29887,K562;K562,20609354,GenomeRNAi,0.503
SLC22A1,6580,TFAP2B,7021,K562;K562,20609354,GenomeRNAi,0.53
SLC22A1,6580,TRIM24,8805,K562;K562,20609354,GenomeRNAi,0.509
SLC22A1,6580,THAP1,55145,K562;K562,20609354,GenomeRNAi,0.506
SLC22A1,6580,TBCCD1,55171,K562;K562,20609354,GenomeRNAi,0.512
SLC22A1,6580,SRI,6717,K562;K562,20609354,GenomeRNAi,0.506
SLC22A1,6580,ZNF140,7699,K562;K562,20609354,GenomeRNAi,0.506
SLC22A1,6580,SORBS1,10580,K562;K562,20609354,GenomeRNAi,0.503
SLC22A1,6580,TAS2R14,50840,K562;K562,20609354,GenomeRNAi,0.506
SLC22A1,6580,SPTB,6710,K562;K562,20609354,GenomeRNAi,0.506
SLC22A1,6580,SV2B,9899,K562;K562,20609354,GenomeRNAi,0.506
SLC22A1,6580,TLE1,7088,K562;K562,20609354,GenomeRNAi,0.509
SLC22A1,6580,UBA6,55236,K562;K562,20609354,GenomeRNAi,0.515
SLC22A1,6580,SNTA1,6640,K562;K562,20609354,GenomeRNAi,0.587
SLC22A1,6580,TNFRSF9,3604,K562;K562,20609354,GenomeRNAi,0.506
SLC22A1,6580,SP110,3431,K562;K562,20609354,GenomeRNAi,0.515
SLC22A1,6580,UTP14A,10813,K562;K562,20609354,GenomeRNAi,0.539
SLC22A1,6580,ZNF473,25888,K562;K562,20609354,GenomeRNAi,0.515
SLC22A1,6580,TMEFF1,8577,K562;K562,20609354,GenomeRNAi,0.509
SLC22A1,6580,TPM1,7168,K562;K562,20609354,GenomeRNAi,0.512
SLC22A1,6580,RO60,6738,K562;K562,20609354,GenomeRNAi,0.527
SLC22A1,6580,TJP1,7082,K562;K562,20609354,GenomeRNAi,0.527
SLC22A1,6580,UCP2,7351,K562;K562,20609354,GenomeRNAi,0.506
SLC22A1,6580,SMARCA1,6594,K562;K562,20609354,GenomeRNAi,0.506
SLC22A1,6580,TRIP11,9321,K562;K562,20609354,GenomeRNAi,0.509
SLC22A1,6580,ZP3,7784,K562;K562,20609354,GenomeRNAi,0.521
SLC22A1,6580,UGT1A7,54577,K562;K562;K562,20609354,GenomeRNAi,0.557
CDC40,51362,PELO,53918,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MZT1,440145,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MRPL22,29093,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MRPS35,60488,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,DHODH,1723,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,KCTD10,83892,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,DMAP1,55929,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MTBP,27085,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MED23,9439,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,EIF3H,8667,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,LEO1,123169,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MRPL35,51318,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,TIMELESS,8914,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MTPAP,55149,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,VPS72,6944,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MRPS27,23107,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,NFE2L1,4779,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MRPS5,64969,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,PPIE,10450,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MRPL36,64979,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,RBBP8,5932,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,RRM2,6241,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MRPL33,9553,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,METTL17,64745,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,MRPL11,65003,K562,31300006,CRISPR/CRISPRi,0.85
CDC40,51362,SPAG7,9552,K562,31300006,CRISPR/CRISPRi,0.85
MSH3,4437,NAE1,8883,HCT116;HCT116,23100467,GenomeRNAi,0.575
ADORA1,134,NAE1,8883,A375,23100467,GenomeRNAi,0.5
KBTBD12,166348,MYC,4609,HMEC,22157079,GenomeRNAi,0.551
DOCK10,55619,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.449
DOCK10,55619,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449
DOCK10,55619,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.449
SNRNP200,23020,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.461
SNRNP200,23020,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461
SNRNP200,23020,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.461
SNRNP200,23020,TUBGCP3,10426,Jurkat,31300006,CRISPR/CRISPRi,0.85
DGLUCY,80017,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.446
DGLUCY,80017,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.446
FSIP1,161835,NAE1,8883,A375,23100467,GenomeRNAi,0.5
HRAS,3265,ZNRF3,84133,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,TMED10,10972,DLD-1,19490893,GenomeRNAi,0.479
HRAS,3265,LCE5A,254910,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,MRPL39,54148,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,TOMM6,100188893,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,MTA2,9219,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,SREBF2,6721,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,DCAF8L2,347442,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,MNDA,4332,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,WDR3,10885,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,IL2RG,3561,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,ISG20L2,81875,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,PLK1,5347,DLD-1;DLD-1,19490893,GenomeRNAi,0.524
HRAS,3265,PPM1E,22843,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SQOR,58472,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,WNT9A,7483,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,ZNF2,7549,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,NEIL2,252969,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,NCAPG,64151,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,ZNF132,7691,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SPINK2,6691,DLD-1,19490893,GenomeRNAi,0.473
HRAS,3265,SCN4A,6329,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,TIMM22,29928,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,NMNAT1,64802,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,TUBB1,81027,DLD-1,19490893,GenomeRNAi,0.464
HRAS,3265,MYLPF,29895,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,RPS4X,6191,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,ILF2,3608,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,PRPF19,27339,DLD-1,19490893,GenomeRNAi,0.473
HRAS,3265,NEK1,4750,DLD-1;DLD-1,19490893,GenomeRNAi,0.542
HRAS,3265,MX1,4599,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SRD5A3,79644,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,NUP214,8021,DLD-1;DLD-1;DLD-1,19490893,GenomeRNAi,0.563
HRAS,3265,PDCD5,9141,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,SLC11A2,4891,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,NOL6,65083,DLD-1,19490893,GenomeRNAi,0.503
HRAS,3265,PLAA,9373,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,SH3PXD2B,285590,DLD-1,19490893,GenomeRNAi,0.482
HRAS,3265,TMEM117,84216,DLD-1,19490893,GenomeRNAi,0.5
HRAS,3265,IL1RAP,3556,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,HSD3B7,80270,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,SCFD2,152579,DLD-1,19490893,GenomeRNAi,0.464
HRAS,3265,KMT2A,4297,DLD-1;DLD-1,19490893,GenomeRNAi,0.524
HRAS,3265,PIP4K2A,5305,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,PLG,5340,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,LIN7A,8825,DLD-1,19490893,GenomeRNAi,0.473
HRAS,3265,TBC1D1,23216,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,OR7A10,390892,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,KCNH7,90134,DLD-1;DLD-1,19490893,GenomeRNAi,0.536
HRAS,3265,SFPQ,6421,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,VPS13C,54832,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SBK2,646643,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,SHTN1,57698,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,SRR,63826,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,MRPL49,740,DLD-1,19490893,GenomeRNAi,0.47
HRAS,3265,RETNLB,84666,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,SLC25A2,83884,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,SNAP23,8773,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,SIRPA,140885,DLD-1,19490893,GenomeRNAi,0.464
HRAS,3265,ZNF383,163087,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,VTI1A,143187,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,TMEM86B,255043,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,THRA,7067,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,MLKL,197259,DLD-1,19490893,GenomeRNAi,0.485
HRAS,3265,RAG1,5896,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,KRT32,3882,DLD-1,19490893,GenomeRNAi,0.479
HRAS,3265,WFDC12,128488,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,RAD51AP2,729475,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,POLR2J,5439,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,LONRF3,79836,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,GLYATL3,389396,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,IL10RA,3587,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,STAT1,6772,DLD-1;DLD-1,19490893,GenomeRNAi,0.533
HRAS,3265,UHMK1,127933,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,KIF11,3832,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,KIF4A,24137,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,NGLY1,55768,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,TCOF1,6949,DLD-1,19490893,GenomeRNAi,0.485
HRAS,3265,SDR42E1,93517,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,KPNA7,402569,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,STAR,6770,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,NDUFA9,4704,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,KLK8,11202,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SDCCAG8,10806,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,UBE2R2,54926,DLD-1;DLD-1,19490893,GenomeRNAi,0.53
HRAS,3265,SEC13,6396,DLD-1,19490893,GenomeRNAi,0.488
HRAS,3265,SLC15A3,51296,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,TRNT1,51095,DLD-1,19490893,GenomeRNAi,0.476
HRAS,3265,OR52B2,255725,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,EIF3F,8665,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,CPQ,10404,DLD-1,19490893,GenomeRNAi,0.479
HRAS,3265,NUB1,51667,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,MPL,4352,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,PDZK1,5174,DLD-1;DLD-1,19490893,GenomeRNAi,0.521
HRAS,3265,TAF6,6878,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,TDP1,55775,DLD-1;DLD-1,19490893,GenomeRNAi,0.515
HRAS,3265,MAGOH,4116,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,RFPL2,10739,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,NDUFS4,4724,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,TMEM177,80775,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,PSMB5,5693,DLD-1;DLD-1,19490893,GenomeRNAi,0.554
HRAS,3265,ZNF207,7756,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,NAGS,162417,DLD-1,19490893,GenomeRNAi,0.449
